         Step axial_stra... axial_stre... 
------------- ------------- ------------- 
         Step axial_stra... axial_stre... 
------------- ------------- ------------- 
 9.180000e+03 -3.163989e-04 -1.799993e+07 
 9.190000e+03 -3.170587e-04 -1.803342e+07 
 9.200000e+03 -3.177184e-04 -1.806726e+07 
 9.210000e+03 -3.183782e-04 -1.810164e+07 
 9.220000e+03 -3.190379e-04 -1.813672e+07 
 9.230000e+03 -3.196977e-04 -1.817260e+07 
 9.240000e+03 -3.203574e-04 -1.820934e+07 
 9.250000e+03 -3.210171e-04 -1.824699e+07 
 9.260000e+03 -3.216769e-04 -1.828554e+07 
 9.270000e+03 -3.223366e-04 -1.832495e+07 
 9.280000e+03 -3.229964e-04 -1.836515e+07 
 9.290000e+03 -3.236561e-04 -1.840601e+07 
 9.300000e+03 -3.243159e-04 -1.844737e+07 
 9.310000e+03 -3.249756e-04 -1.848907e+07 
 9.320000e+03 -3.256354e-04 -1.853094e+07 
 9.330000e+03 -3.262951e-04 -1.857280e+07 
 9.340000e+03 -3.269548e-04 -1.861447e+07 
 9.350000e+03 -3.276146e-04 -1.865581e+07 
 9.360000e+03 -3.282743e-04 -1.869669e+07 
 9.370000e+03 -3.289341e-04 -1.873703e+07 
 9.380000e+03 -3.295938e-04 -1.877675e+07 
 9.390000e+03 -3.302536e-04 -1.881579e+07 
 9.400000e+03 -3.309133e-04 -1.885412e+07 
 9.410000e+03 -3.315731e-04 -1.889171e+07 
 9.420000e+03 -3.322328e-04 -1.892854e+07 
 9.430000e+03 -3.328926e-04 -1.896464e+07 
 9.440000e+03 -3.335523e-04 -1.900001e+07 
 9.450000e+03 -3.342121e-04 -1.903469e+07 
 9.460000e+03 -3.348718e-04 -1.906877e+07 
 9.470000e+03 -3.355316e-04 -1.910235e+07 
 9.480000e+03 -3.361913e-04 -1.913557e+07 
 9.490000e+03 -3.368510e-04 -1.916858e+07 
 9.500000e+03 -3.375108e-04 -1.920156e+07 
 9.510000e+03 -3.381705e-04 -1.923471e+07 
 9.520000e+03 -3.388303e-04 -1.926824e+07 
 9.530000e+03 -3.394900e-04 -1.930234e+07 
 9.540000e+03 -3.401498e-04 -1.933716e+07 
 9.550000e+03 -3.408095e-04 -1.937283e+07 
 9.560000e+03 -3.414693e-04 -1.940942e+07 
 9.570000e+03 -3.421290e-04 -1.944699e+07 
 9.580000e+03 -3.427888e-04 -1.948552e+07 
 9.590000e+03 -3.434485e-04 -1.952496e+07 
 9.600000e+03 -3.441083e-04 -1.956522e+07 
 9.610000e+03 -3.447680e-04 -1.960617e+07 
 9.620000e+03 -3.454278e-04 -1.964762e+07 
 9.630000e+03 -3.460875e-04 -1.968941e+07 
 9.640000e+03 -3.467473e-04 -1.973132e+07 
 9.650000e+03 -3.474070e-04 -1.977318e+07 
 9.660000e+03 -3.480668e-04 -1.981483e+07 
 9.670000e+03 -3.487265e-04 -1.985615e+07 
 9.680000e+03 -3.493863e-04 -1.989701e+07 
 9.690000e+03 -3.500460e-04 -1.993732e+07 
 9.700000e+03 -3.507058e-04 -1.997700e+07 
 9.710000e+03 -3.513655e-04 -2.001598e+07 
 9.720000e+03 -3.520253e-04 -2.005424e+07 
 9.730000e+03 -3.526850e-04 -2.009178e+07 
 9.740000e+03 -3.533448e-04 -2.012860e+07 
 9.750000e+03 -3.540045e-04 -2.016474e+07 
 9.760000e+03 -3.546643e-04 -2.020022e+07 
 9.770000e+03 -3.553240e-04 -2.023510e+07 
 9.780000e+03 -3.559838e-04 -2.026945e+07 
 9.790000e+03 -3.566435e-04 -2.030337e+07 
 9.800000e+03 -3.573033e-04 -2.033697e+07 
 9.810000e+03 -3.579630e-04 -2.037039e+07 
 9.820000e+03 -3.586228e-04 -2.040377e+07 
 9.830000e+03 -3.592825e-04 -2.043728e+07 
 9.840000e+03 -3.599423e-04 -2.047111e+07 
 9.850000e+03 -3.606020e-04 -2.050543e+07 
 9.860000e+03 -3.612618e-04 -2.054039e+07 
 9.870000e+03 -3.619215e-04 -2.057612e+07 
 9.880000e+03 -3.625813e-04 -2.061269e+07 
 9.890000e+03 -3.632410e-04 -2.065013e+07 
 9.900000e+03 -3.639008e-04 -2.068845e+07 
 9.910000e+03 -3.645605e-04 -2.072758e+07 
 9.920000e+03 -3.652203e-04 -2.076744e+07 
 9.930000e+03 -3.658801e-04 -2.080791e+07 
 9.940000e+03 -3.665398e-04 -2.084883e+07 
 9.950000e+03 -3.671996e-04 -2.089003e+07 
 9.960000e+03 -3.678593e-04 -2.093135e+07 
 9.970000e+03 -3.685191e-04 -2.097261e+07 
 9.980000e+03 -3.691788e-04 -2.101370e+07 
 9.990000e+03 -3.698386e-04 -2.105450e+07 
 1.000000e+04 -3.704983e-04 -2.109492e+07 
 1.001000e+04 -3.711581e-04 -2.113489e+07 
 1.002000e+04 -3.718178e-04 -2.117435e+07 
 1.003000e+04 -3.724776e-04 -2.121325e+07 
 1.004000e+04 -3.731373e-04 -2.125157e+07 
 1.005000e+04 -3.737971e-04 -2.128929e+07 
 1.006000e+04 -3.744569e-04 -2.132641e+07 
 1.007000e+04 -3.751166e-04 -2.136295e+07 
 1.008000e+04 -3.757764e-04 -2.139896e+07 
 1.009000e+04 -3.764361e-04 -2.143446e+07 
 1.010000e+04 -3.770959e-04 -2.146952e+07 
 1.011000e+04 -3.777556e-04 -2.150421e+07 
 1.012000e+04 -3.784154e-04 -2.153862e+07 
 1.013000e+04 -3.790751e-04 -2.157285e+07 
 1.014000e+04 -3.797349e-04 -2.160701e+07 
 1.015000e+04 -3.803946e-04 -2.164124e+07 
 1.016000e+04 -3.810544e-04 -2.167569e+07 
 1.017000e+04 -3.817142e-04 -2.171050e+07 
 1.018000e+04 -3.823739e-04 -2.174578e+07 
 1.019000e+04 -3.830337e-04 -2.178163e+07 
 1.020000e+04 -3.836934e-04 -2.181810e+07 
 1.021000e+04 -3.843532e-04 -2.185524e+07 
 1.022000e+04 -3.850129e-04 -2.189305e+07 
 1.023000e+04 -3.856727e-04 -2.193149e+07 
 1.024000e+04 -3.863325e-04 -2.197052e+07 
 1.025000e+04 -3.869922e-04 -2.201004e+07 
 1.026000e+04 -3.876520e-04 -2.204996e+07 
 1.027000e+04 -3.883117e-04 -2.209015e+07 
 1.028000e+04 -3.889715e-04 -2.213049e+07 
 1.029000e+04 -3.896312e-04 -2.217086e+07 
 1.030000e+04 -3.902910e-04 -2.221116e+07 
 1.031000e+04 -3.909508e-04 -2.225130e+07 
 1.032000e+04 -3.916105e-04 -2.229119e+07 
 1.033000e+04 -3.922703e-04 -2.233080e+07 
 1.034000e+04 -3.929300e-04 -2.237007e+07 
 1.035000e+04 -3.935898e-04 -2.240897e+07 
 1.036000e+04 -3.942495e-04 -2.244747e+07 
 1.037000e+04 -3.949093e-04 -2.248555e+07 
 1.038000e+04 -3.955691e-04 -2.252318e+07 
 1.039000e+04 -3.962288e-04 -2.256039e+07 
 1.040000e+04 -3.968886e-04 -2.259717e+07 
 1.041000e+04 -3.975483e-04 -2.263356e+07 
 1.042000e+04 -3.982081e-04 -2.266959e+07 
 1.043000e+04 -3.988679e-04 -2.270530e+07 
 1.044000e+04 -3.995276e-04 -2.274076e+07 
 1.045000e+04 -4.001874e-04 -2.277603e+07 
 1.046000e+04 -4.008471e-04 -2.281119e+07 
 1.047000e+04 -4.015069e-04 -2.284632e+07 
 1.048000e+04 -4.021666e-04 -2.288149e+07 
 1.049000e+04 -4.028264e-04 -2.291681e+07 
 1.050000e+04 -4.034862e-04 -2.295234e+07 
 1.051000e+04 -4.041459e-04 -2.298818e+07 
 1.052000e+04 -4.048057e-04 -2.302438e+07 
 1.053000e+04 -4.054654e-04 -2.306099e+07 
 1.054000e+04 -4.061252e-04 -2.309805e+07 
 1.055000e+04 -4.067850e-04 -2.313557e+07 
 1.056000e+04 -4.074447e-04 -2.317353e+07 
 1.057000e+04 -4.081045e-04 -2.321190e+07 
 1.058000e+04 -4.087643e-04 -2.325065e+07 
 1.059000e+04 -4.094240e-04 -2.328970e+07 
 1.060000e+04 -4.100838e-04 -2.332898e+07 
 1.061000e+04 -4.107435e-04 -2.336841e+07 
 1.062000e+04 -4.114033e-04 -2.340790e+07 
 1.063000e+04 -4.120631e-04 -2.344739e+07 
 1.064000e+04 -4.127228e-04 -2.348682e+07 
 1.065000e+04 -4.133826e-04 -2.352613e+07 
 1.066000e+04 -4.140423e-04 -2.356530e+07 
 1.067000e+04 -4.147021e-04 -2.360430e+07 
 1.068000e+04 -4.153619e-04 -2.364311e+07 
 1.069000e+04 -4.160216e-04 -2.368170e+07 
 1.070000e+04 -4.166814e-04 -2.372003e+07 
 1.071000e+04 -4.173412e-04 -2.375807e+07 
 1.072000e+04 -4.180009e-04 -2.379579e+07 
 1.073000e+04 -4.186607e-04 -2.383319e+07 
 1.074000e+04 -4.193204e-04 -2.387027e+07 
 1.075000e+04 -4.199802e-04 -2.390706e+07 
 1.076000e+04 -4.206400e-04 -2.394357e+07 
 1.077000e+04 -4.212997e-04 -2.397983e+07 
 1.078000e+04 -4.219595e-04 -2.401589e+07 
 1.079000e+04 -4.226193e-04 -2.405178e+07 
 1.080000e+04 -4.232790e-04 -2.408755e+07 
 1.081000e+04 -4.239388e-04 -2.412323e+07 
 1.082000e+04 -4.245985e-04 -2.415890e+07 
 1.083000e+04 -4.252583e-04 -2.419461e+07 
 1.084000e+04 -4.259181e-04 -2.423044e+07 
 1.085000e+04 -4.265778e-04 -2.426645e+07 
 1.086000e+04 -4.272376e-04 -2.430270e+07 
 1.087000e+04 -4.278974e-04 -2.433924e+07 
 1.088000e+04 -4.285571e-04 -2.437613e+07 
 1.089000e+04 -4.292169e-04 -2.441337e+07 
 1.090000e+04 -4.298767e-04 -2.445099e+07 
 1.091000e+04 -4.305364e-04 -2.448897e+07 
 1.092000e+04 -4.311962e-04 -2.452728e+07 
 1.093000e+04 -4.318560e-04 -2.456588e+07 
 1.094000e+04 -4.325157e-04 -2.460472e+07 
 1.095000e+04 -4.331755e-04 -2.464375e+07 
 1.096000e+04 -4.338353e-04 -2.468292e+07 
 1.097000e+04 -4.344950e-04 -2.472217e+07 
 1.098000e+04 -4.351548e-04 -2.476147e+07 
 1.099000e+04 -4.358145e-04 -2.480077e+07 
 1.100000e+04 -4.364743e-04 -2.484003e+07 
 1.101000e+04 -4.371341e-04 -2.487918e+07 
 1.102000e+04 -4.377938e-04 -2.491819e+07 
 1.103000e+04 -4.384536e-04 -2.495698e+07 
 1.104000e+04 -4.391134e-04 -2.499552e+07 
 1.105000e+04 -4.397731e-04 -2.503377e+07 
 1.106000e+04 -4.404329e-04 -2.507170e+07 
 1.107000e+04 -4.410927e-04 -2.510931e+07 
 1.108000e+04 -4.417524e-04 -2.514660e+07 
 1.109000e+04 -4.424122e-04 -2.518358e+07 
 1.110000e+04 -4.430720e-04 -2.522027e+07 
 1.111000e+04 -4.437317e-04 -2.525666e+07 
 1.112000e+04 -4.443915e-04 -2.529279e+07 
 1.113000e+04 -4.450513e-04 -2.532868e+07 
 1.114000e+04 -4.457111e-04 -2.536437e+07 
 1.115000e+04 -4.463708e-04 -2.539992e+07 
 1.116000e+04 -4.470306e-04 -2.543539e+07 
 1.117000e+04 -4.476904e-04 -2.547086e+07 
 1.118000e+04 -4.483501e-04 -2.550643e+07 
 1.119000e+04 -4.490099e-04 -2.554220e+07 
 1.120000e+04 -4.496697e-04 -2.557823e+07 
 1.121000e+04 -4.503294e-04 -2.561461e+07 
 1.122000e+04 -4.509892e-04 -2.565138e+07 
 1.123000e+04 -4.516490e-04 -2.568857e+07 
 1.124000e+04 -4.523087e-04 -2.572617e+07 
 1.125000e+04 -4.529685e-04 -2.576418e+07 
 1.126000e+04 -4.536283e-04 -2.580257e+07 
 1.127000e+04 -4.542880e-04 -2.584130e+07 
 1.128000e+04 -4.549478e-04 -2.588033e+07 
 1.129000e+04 -4.556076e-04 -2.591963e+07 
 1.130000e+04 -4.562674e-04 -2.595911e+07 
 1.131000e+04 -4.569271e-04 -2.599871e+07 
 1.132000e+04 -4.575869e-04 -2.603836e+07 
 1.133000e+04 -4.582467e-04 -2.607797e+07 
 1.134000e+04 -4.589064e-04 -2.611747e+07 
 1.135000e+04 -4.595662e-04 -2.615680e+07 
 1.136000e+04 -4.602260e-04 -2.619590e+07 
 1.137000e+04 -4.608857e-04 -2.623471e+07 
 1.138000e+04 -4.615455e-04 -2.627320e+07 
 1.139000e+04 -4.622053e-04 -2.631134e+07 
 1.140000e+04 -4.628651e-04 -2.634912e+07 
 1.141000e+04 -4.635248e-04 -2.638653e+07 
 1.142000e+04 -4.641846e-04 -2.642357e+07 
 1.143000e+04 -4.648444e-04 -2.646025e+07 
 1.144000e+04 -4.655041e-04 -2.649657e+07 
 1.145000e+04 -4.661639e-04 -2.653256e+07 
 1.146000e+04 -4.668237e-04 -2.656826e+07 
 1.147000e+04 -4.674835e-04 -2.660372e+07 
 1.148000e+04 -4.681432e-04 -2.663901e+07 
 1.149000e+04 -4.688030e-04 -2.667421e+07 
 1.150000e+04 -4.694628e-04 -2.670941e+07 
 1.151000e+04 -4.701225e-04 -2.674472e+07 
 1.152000e+04 -4.707823e-04 -2.678023e+07 
 1.153000e+04 -4.714421e-04 -2.681605e+07 
 1.154000e+04 -4.721019e-04 -2.685225e+07 
 1.155000e+04 -4.727616e-04 -2.688889e+07 
 1.156000e+04 -4.734214e-04 -2.692600e+07 
 1.157000e+04 -4.740812e-04 -2.696360e+07 
 1.158000e+04 -4.747409e-04 -2.700167e+07 
 1.159000e+04 -4.754007e-04 -2.704019e+07 
 1.160000e+04 -4.760605e-04 -2.707913e+07 
 1.161000e+04 -4.767203e-04 -2.711843e+07 
 1.162000e+04 -4.773800e-04 -2.715801e+07 
 1.163000e+04 -4.780398e-04 -2.719778e+07 
 1.164000e+04 -4.786996e-04 -2.723765e+07 
 1.165000e+04 -4.793594e-04 -2.727752e+07 
 1.166000e+04 -4.800191e-04 -2.731731e+07 
 1.167000e+04 -4.806789e-04 -2.735693e+07 
 1.168000e+04 -4.813387e-04 -2.739632e+07 
 1.169000e+04 -4.819985e-04 -2.743542e+07 
 1.170000e+04 -4.826582e-04 -2.747419e+07 
 1.171000e+04 -4.833180e-04 -2.751259e+07 
 1.172000e+04 -4.839778e-04 -2.755062e+07 
 1.173000e+04 -4.846376e-04 -2.758824e+07 
 1.174000e+04 -4.852973e-04 -2.762547e+07 
 1.175000e+04 -4.859571e-04 -2.766230e+07 
 1.176000e+04 -4.866169e-04 -2.769876e+07 
 1.177000e+04 -4.872767e-04 -2.773486e+07 
 1.178000e+04 -4.879364e-04 -2.777064e+07 
 1.179000e+04 -4.885962e-04 -2.780615e+07 
 1.180000e+04 -4.892560e-04 -2.784147e+07 
 1.181000e+04 -4.899158e-04 -2.787665e+07 
 1.182000e+04 -4.905755e-04 -2.791179e+07 
 1.183000e+04 -4.912353e-04 -2.794699e+07 
 1.184000e+04 -4.918951e-04 -2.798234e+07 
 1.185000e+04 -4.925549e-04 -2.801794e+07 
 1.186000e+04 -4.932146e-04 -2.805389e+07 
 1.187000e+04 -4.938744e-04 -2.809026e+07 
 1.188000e+04 -4.945342e-04 -2.812710e+07 
 1.189000e+04 -4.951940e-04 -2.816444e+07 
 1.190000e+04 -4.958538e-04 -2.820229e+07 
 1.191000e+04 -4.965135e-04 -2.824063e+07 
 1.192000e+04 -4.971733e-04 -2.827942e+07 
 1.193000e+04 -4.978331e-04 -2.831860e+07 
 1.194000e+04 -4.984929e-04 -2.835809e+07 
 1.195000e+04 -4.991526e-04 -2.839781e+07 
 1.196000e+04 -4.998124e-04 -2.843764e+07 
 1.197000e+04 -5.004722e-04 -2.847748e+07 
 1.198000e+04 -5.011320e-04 -2.851726e+07 
 1.199000e+04 -5.017918e-04 -2.855688e+07 
 1.200000e+04 -5.024515e-04 -2.859629e+07 
 1.201000e+04 -5.031113e-04 -2.863543e+07 
 1.202000e+04 -5.037711e-04 -2.867426e+07 
 1.203000e+04 -5.044309e-04 -2.871274e+07 
 1.204000e+04 -5.050906e-04 -2.875084e+07 
 1.205000e+04 -5.057504e-04 -2.878855e+07 
 1.206000e+04 -5.064102e-04 -2.882588e+07 
 1.207000e+04 -5.070700e-04 -2.886282e+07 
 1.208000e+04 -5.077298e-04 -2.889942e+07 
 1.209000e+04 -5.083895e-04 -2.893569e+07 
 1.210000e+04 -5.090493e-04 -2.897168e+07 
 1.211000e+04 -5.097091e-04 -2.900743e+07 
 1.212000e+04 -5.103689e-04 -2.904300e+07 
 1.213000e+04 -5.110287e-04 -2.907845e+07 
 1.214000e+04 -5.116884e-04 -2.911385e+07 
 1.215000e+04 -5.123482e-04 -2.914928e+07 
 1.216000e+04 -5.130080e-04 -2.918482e+07 
 1.217000e+04 -5.136678e-04 -2.922055e+07 
 1.218000e+04 -5.143276e-04 -2.925655e+07 
 1.219000e+04 -5.149873e-04 -2.929290e+07 
 1.220000e+04 -5.156471e-04 -2.932966e+07 
 1.221000e+04 -5.163069e-04 -2.936684e+07 
 1.222000e+04 -5.169667e-04 -2.940447e+07 
 1.223000e+04 -5.176265e-04 -2.944254e+07 
 1.224000e+04 -5.182862e-04 -2.948102e+07 
 1.225000e+04 -5.189460e-04 -2.951986e+07 
 1.226000e+04 -5.196058e-04 -2.955900e+07 
 1.227000e+04 -5.202656e-04 -2.959836e+07 
 1.228000e+04 -5.209254e-04 -2.963785e+07 
 1.229000e+04 -5.215852e-04 -2.967738e+07 
 1.230000e+04 -5.222449e-04 -2.971687e+07 
 1.231000e+04 -5.229047e-04 -2.975625e+07 
 1.232000e+04 -5.235645e-04 -2.979546e+07 
 1.233000e+04 -5.242243e-04 -2.983445e+07 
 1.234000e+04 -5.248841e-04 -2.987317e+07 
 1.235000e+04 -5.255438e-04 -2.991160e+07 
 1.236000e+04 -5.262036e-04 -2.994971e+07 
 1.237000e+04 -5.268634e-04 -2.998750e+07 
 1.238000e+04 -5.275232e-04 -3.002497e+07 
 1.239000e+04 -5.281830e-04 -3.006213e+07 
 1.240000e+04 -5.288428e-04 -3.009900e+07 
 1.241000e+04 -5.295025e-04 -3.013562e+07 
 1.242000e+04 -5.301623e-04 -3.017202e+07 
 1.243000e+04 -5.308221e-04 -3.020822e+07 
 1.244000e+04 -5.314819e-04 -3.024428e+07 
 1.245000e+04 -5.321417e-04 -3.028023e+07 
 1.246000e+04 -5.328015e-04 -3.031612e+07 
 1.247000e+04 -5.334612e-04 -3.035200e+07 
 1.248000e+04 -5.341210e-04 -3.038792e+07 
 1.249000e+04 -5.347808e-04 -3.042396e+07 
 1.250000e+04 -5.354406e-04 -3.046015e+07 
 1.251000e+04 -5.361004e-04 -3.049658e+07 
 1.252000e+04 -5.367602e-04 -3.053328e+07 
 1.253000e+04 -5.374200e-04 -3.057029e+07 
 1.254000e+04 -5.380797e-04 -3.060764e+07 
 1.255000e+04 -5.387395e-04 -3.064533e+07 
 1.256000e+04 -5.393993e-04 -3.068335e+07 
 1.257000e+04 -5.400591e-04 -3.072167e+07 
 1.258000e+04 -5.407189e-04 -3.076025e+07 
 1.259000e+04 -5.413787e-04 -3.079903e+07 
 1.260000e+04 -5.420384e-04 -3.083796e+07 
 1.261000e+04 -5.426982e-04 -3.087698e+07 
 1.262000e+04 -5.433580e-04 -3.091601e+07 
 1.263000e+04 -5.440178e-04 -3.095500e+07 
 1.264000e+04 -5.446776e-04 -3.099389e+07 
 1.265000e+04 -5.453374e-04 -3.103263e+07 
 1.266000e+04 -5.459972e-04 -3.107120e+07 
 1.267000e+04 -5.466569e-04 -3.110958e+07 
 1.268000e+04 -5.473167e-04 -3.114775e+07 
 1.269000e+04 -5.479765e-04 -3.118570e+07 
 1.270000e+04 -5.486363e-04 -3.122344e+07 
 1.271000e+04 -5.492961e-04 -3.126096e+07 
 1.272000e+04 -5.499559e-04 -3.129826e+07 
 1.273000e+04 -5.506157e-04 -3.133537e+07 
 1.274000e+04 -5.512755e-04 -3.137229e+07 
 1.275000e+04 -5.519352e-04 -3.140906e+07 
 1.276000e+04 -5.525950e-04 -3.144569e+07 
 1.277000e+04 -5.532548e-04 -3.148221e+07 
 1.278000e+04 -5.539146e-04 -3.151865e+07 
 1.279000e+04 -5.545744e-04 -3.155504e+07 
 1.280000e+04 -5.552342e-04 -3.159141e+07 
 1.281000e+04 -5.558940e-04 -3.162779e+07 
 1.282000e+04 -5.565538e-04 -3.166422e+07 
 1.283000e+04 -5.572135e-04 -3.170073e+07 
 1.284000e+04 -5.578733e-04 -3.173738e+07 
 1.285000e+04 -5.585331e-04 -3.177420e+07 
 1.286000e+04 -5.591929e-04 -3.181121e+07 
 1.287000e+04 -5.598527e-04 -3.184845e+07 
 1.288000e+04 -5.605125e-04 -3.188591e+07 
 1.289000e+04 -5.611723e-04 -3.192361e+07 
 1.290000e+04 -5.618321e-04 -3.196152e+07 
 1.291000e+04 -5.624919e-04 -3.199964e+07 
 1.292000e+04 -5.631517e-04 -3.203793e+07 
 1.293000e+04 -5.638114e-04 -3.207635e+07 
 1.294000e+04 -5.644712e-04 -3.211486e+07 
 1.295000e+04 -5.651310e-04 -3.215341e+07 
 1.296000e+04 -5.657908e-04 -3.219197e+07 
 1.297000e+04 -5.664506e-04 -3.223049e+07 
 1.298000e+04 -5.671104e-04 -3.226895e+07 
 1.299000e+04 -5.677702e-04 -3.230732e+07 
 1.300000e+04 -5.684300e-04 -3.234560e+07 
 1.301000e+04 -5.690898e-04 -3.238377e+07 
 1.302000e+04 -5.697496e-04 -3.242183e+07 
 1.303000e+04 -5.704093e-04 -3.245976e+07 
 1.304000e+04 -5.710691e-04 -3.249756e+07 
 1.305000e+04 -5.717289e-04 -3.253522e+07 
 1.306000e+04 -5.723887e-04 -3.257273e+07 
 1.307000e+04 -5.730485e-04 -3.261009e+07 
 1.308000e+04 -5.737083e-04 -3.264731e+07 
 1.309000e+04 -5.743681e-04 -3.268441e+07 
 1.310000e+04 -5.750279e-04 -3.272138e+07 
 1.311000e+04 -5.756877e-04 -3.275824e+07 
 1.312000e+04 -5.763475e-04 -3.279500e+07 
 1.313000e+04 -5.770073e-04 -3.283168e+07 
 1.314000e+04 -5.776671e-04 -3.286829e+07 
 1.315000e+04 -5.783268e-04 -3.290486e+07 
 1.316000e+04 -5.789866e-04 -3.294143e+07 
 1.317000e+04 -5.796464e-04 -3.297802e+07 
 1.318000e+04 -5.803062e-04 -3.301468e+07 
 1.319000e+04 -5.809660e-04 -3.305146e+07 
 1.320000e+04 -5.816258e-04 -3.308838e+07 
 1.321000e+04 -5.822856e-04 -3.312547e+07 
 1.322000e+04 -5.829454e-04 -3.316275e+07 
 1.323000e+04 -5.836052e-04 -3.320023e+07 
 1.324000e+04 -5.842650e-04 -3.323790e+07 
 1.325000e+04 -5.849248e-04 -3.327574e+07 
 1.326000e+04 -5.855846e-04 -3.331376e+07 
 1.327000e+04 -5.862444e-04 -3.335190e+07 
 1.328000e+04 -5.869042e-04 -3.339016e+07 
 1.329000e+04 -5.875639e-04 -3.342851e+07 
 1.330000e+04 -5.882237e-04 -3.346692e+07 
 1.331000e+04 -5.888835e-04 -3.350535e+07 
 1.332000e+04 -5.895433e-04 -3.354380e+07 
 1.333000e+04 -5.902031e-04 -3.358225e+07 
 1.334000e+04 -5.908629e-04 -3.362067e+07 
 1.335000e+04 -5.915227e-04 -3.365904e+07 
 1.336000e+04 -5.921825e-04 -3.369734e+07 
 1.337000e+04 -5.928423e-04 -3.373553e+07 
 1.338000e+04 -5.935021e-04 -3.377359e+07 
 1.339000e+04 -5.941619e-04 -3.381149e+07 
 1.340000e+04 -5.948217e-04 -3.384922e+07 
 1.341000e+04 -5.954815e-04 -3.388677e+07 
 1.342000e+04 -5.961413e-04 -3.392415e+07 
 1.343000e+04 -5.968011e-04 -3.396135e+07 
 1.344000e+04 -5.974609e-04 -3.399838e+07 
 1.345000e+04 -5.981207e-04 -3.403524e+07 
 1.346000e+04 -5.987805e-04 -3.407195e+07 
 1.347000e+04 -5.994403e-04 -3.410852e+07 
 1.348000e+04 -6.001001e-04 -3.414499e+07 
 1.349000e+04 -6.007599e-04 -3.418138e+07 
 1.350000e+04 -6.014197e-04 -3.421774e+07 
 1.351000e+04 -6.020795e-04 -3.425412e+07 
 1.352000e+04 -6.027392e-04 -3.429058e+07 
 1.353000e+04 -6.033990e-04 -3.432717e+07 
 1.354000e+04 -6.040588e-04 -3.436392e+07 
 1.355000e+04 -6.047186e-04 -3.440087e+07 
 1.356000e+04 -6.053784e-04 -3.443803e+07 
 1.357000e+04 -6.060382e-04 -3.447543e+07 
 1.358000e+04 -6.066980e-04 -3.451304e+07 
 1.359000e+04 -6.073578e-04 -3.455088e+07 
 1.360000e+04 -6.080176e-04 -3.458893e+07 
 1.361000e+04 -6.086774e-04 -3.462717e+07 
 1.362000e+04 -6.093372e-04 -3.466557e+07 
 1.363000e+04 -6.099970e-04 -3.470411e+07 
 1.364000e+04 -6.106568e-04 -3.474275e+07 
 1.365000e+04 -6.113166e-04 -3.478146e+07 
 1.366000e+04 -6.119764e-04 -3.482019e+07 
 1.367000e+04 -6.126362e-04 -3.485891e+07 
 1.368000e+04 -6.132960e-04 -3.489758e+07 
 1.369000e+04 -6.139558e-04 -3.493615e+07 
 1.370000e+04 -6.146156e-04 -3.497459e+07 
 1.371000e+04 -6.152754e-04 -3.501286e+07 
 1.372000e+04 -6.159352e-04 -3.505094e+07 
 1.373000e+04 -6.165950e-04 -3.508882e+07 
 1.374000e+04 -6.172548e-04 -3.512648e+07 
 1.375000e+04 -6.179146e-04 -3.516391e+07 
 1.376000e+04 -6.185744e-04 -3.520112e+07 
 1.377000e+04 -6.192342e-04 -3.523810e+07 
 1.378000e+04 -6.198940e-04 -3.527486e+07 
 1.379000e+04 -6.205538e-04 -3.531142e+07 
 1.380000e+04 -6.212136e-04 -3.534780e+07 
 1.381000e+04 -6.218734e-04 -3.538405e+07 
 1.382000e+04 -6.225332e-04 -3.542020e+07 
 1.383000e+04 -6.231930e-04 -3.545632e+07 
 1.384000e+04 -6.238528e-04 -3.549246e+07 
 1.385000e+04 -6.245126e-04 -3.552870e+07 
 1.386000e+04 -6.251724e-04 -3.556508e+07 
 1.387000e+04 -6.258322e-04 -3.560167e+07 
 1.388000e+04 -6.264920e-04 -3.563850e+07 
 1.389000e+04 -6.271518e-04 -3.567558e+07 
 1.390000e+04 -6.278116e-04 -3.571294e+07 
 1.391000e+04 -6.284714e-04 -3.575059e+07 
 1.392000e+04 -6.291312e-04 -3.578850e+07 
 1.393000e+04 -6.297910e-04 -3.582668e+07 
 1.394000e+04 -6.304508e-04 -3.586509e+07 
 1.395000e+04 -6.311106e-04 -3.590369e+07 
 1.396000e+04 -6.317704e-04 -3.594245e+07 
 1.397000e+04 -6.324302e-04 -3.598132e+07 
 1.398000e+04 -6.330900e-04 -3.602025e+07 
 1.399000e+04 -6.337498e-04 -3.605917e+07 
 1.400000e+04 -6.344096e-04 -3.609805e+07 
 1.401000e+04 -6.350694e-04 -3.613683e+07 
 1.402000e+04 -6.357292e-04 -3.617548e+07 
 1.403000e+04 -6.363891e-04 -3.621397e+07 
 1.404000e+04 -6.370489e-04 -3.625225e+07 
 1.405000e+04 -6.377087e-04 -3.629031e+07 
 1.406000e+04 -6.383685e-04 -3.632813e+07 
 1.407000e+04 -6.390283e-04 -3.636570e+07 
 1.408000e+04 -6.396881e-04 -3.640302e+07 
 1.409000e+04 -6.403479e-04 -3.644007e+07 
 1.410000e+04 -6.410077e-04 -3.647688e+07 
 1.411000e+04 -6.416675e-04 -3.651345e+07 
 1.412000e+04 -6.423273e-04 -3.654981e+07 
 1.413000e+04 -6.429871e-04 -3.658601e+07 
 1.414000e+04 -6.436469e-04 -3.662210e+07 
